id_caso,código_dane_de_municipio,municipio,departamento,año,mes,día,id_persona,sexo,etnia,ocupación,caletera,campanera,cocinera,comandante,combatiente,contabilidad,entrenamiento,escolta,extorsiones,fabricación_de_otras_armas_no_convencionales,fabricación_y/o_siembra_de_minas_antipersonal,guardia,informante,patrullera,radio_operaciones,raspachín,servicios_de_salud,sicariato,trabajo_organizativo,tráfico_de_estupefacientes,transporte_de_armas,sin_información_de_oficios_realizados,otro_oficio_realizado,edad,latitud,longitud,fecha
304372,76113,BUGALAGRANDE,VALLE DEL CAUCA,2004,12,18,345806,HOMBRE,,SIN INFORMACIÓN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,ADOLESCENCIA (12-17 AÑOS),4.196852991,-76.089610303,2004-12-18
304372,76113,BUGALAGRANDE,VALLE DEL CAUCA,2004,12,18,345807,HOMBRE,,SIN INFORMACIÓN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,ADOLESCENCIA (12-17 AÑOS),4.196852991,-76.089610303,2004-12-18
304372,76113,BUGALAGRANDE,VALLE DEL CAUCA,2004,12,18,345808,HOMBRE,,SIN INFORMACIÓN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,ADOLESCENCIA (12-17 AÑOS),4.196852991,-76.089610303,2004-12-18
304372,76113,BUGALAGRANDE,VALLE DEL CAUCA,2004,12,18,345809,HOMBRE,,SIN INFORMACIÓN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,ADOLESCENCIA (12-17 AÑOS),4.196852991,-76.089610303,2004-12-18
304372,76113,BUGALAGRANDE,VALLE DEL CAUCA,2004,12,18,345810,HOMBRE,,SIN INFORMACIÓN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,ADOLESCENCIA (12-17 AÑOS),4.196852991,-76.089610303,2004-12-18
304389,76111,GUADALAJARA DE BUGA,VALLE DEL CAUCA,2001,11,16,345821,HOMBRE,,SIN INFORMACIÓN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,ADOLESCENCIA (12-17 AÑOS),3.819854318,-75.983124185,2001-11-16
304391,76111,GUADALAJARA DE BUGA,VALLE DEL CAUCA,2004,2,4,345823,MUJER,,SIN INFORMACIÓN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,ADOLESCENCIA (12-17 AÑOS),3.819854318,-75.983124185,2004-02-04
304399,76109,BUENAVENTURA,VALLE DEL CAUCA,2007,1,1,345831,HOMBRE,,SIN INFORMACIÓN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,ADOLESCENCIA (12-17 AÑOS),3.493340766,-77.118728315,2007-01-01
304407,76109,BUENAVENTURA,VALLE DEL CAUCA,2002,5,8,345839,HOMBRE,,SIN INFORMACIÓN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,ADOLESCENCIA (12-17 AÑOS),3.493340766,-77.118728315,2002-05-08
304408,76109,BUENAVENTURA,VALLE DEL CAUCA,2003,1,1,345840,HOMBRE,,SIN INFORMACIÓN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,INFANCIA (6-11 AÑOS),3.493340766,-77.118728315,2003-01-01
304409,76109,BUENAVENTURA,VALLE DEL CAUCA,2003,8,15,345841,HOMBRE,,SIN INFORMACIÓN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,ADOLESCENCIA (12-17 AÑOS),3.493340766,-77.118728315,2003-08-15
304410,76109,BUENAVENTURA,VALLE DEL CAUCA,2003,10,10,345842,MUJER,,SIN INFORMACIÓN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,ADOLESCENCIA (12-17 AÑOS),3.493340766,-77.118728315,2003-10-10
304412,76109,BUENAVENTURA,VALLE DEL CAUCA,2003,10,14,345843,HOMBRE,,SIN INFORMACIÓN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,ADOLESCENCIA (12-17 AÑOS),3.493340766,-77.118728315,2003-10-14
304412,76109,BUENAVENTURA,VALLE DEL CAUCA,2003,10,14,345844,HOMBRE,,SIN INFORMACIÓN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,ADOLESCENCIA (12-17 AÑOS),3.493340766,-77.118728315,2003-10-14
304412,76109,BUENAVENTURA,VALLE DEL CAUCA,2003,10,14,345845,HOMBRE,,SIN INFORMACIÓN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,ADOLESCENCIA (12-17 AÑOS),3.493340766,-77.118728315,2003-10-14
304414,76109,BUENAVENTURA,VALLE DEL CAUCA,2003,10,21,345846,HOMBRE,,SIN INFORMACIÓN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,ADOLESCENCIA (12-17 AÑOS),3.493340766,-77.118728315,2003-10-21
304415,76109,BUENAVENTURA,VALLE DEL CAUCA,2004,1,1,345847,HOMBRE,,SIN INFORMACIÓN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,ADOLESCENCIA (12-17 AÑOS),3.493340766,-77.118728315,2004-01-01
304415,76109,BUENAVENTURA,VALLE DEL CAUCA,2004,1,1,345848,HOMBRE,,SIN INFORMACIÓN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,ADOLESCENCIA (12-17 AÑOS),3.493340766,-77.118728315,2004-01-01
304417,76109,BUENAVENTURA,VALLE DEL CAUCA,2004,1,15,345849,HOMBRE,,SIN INFORMACIÓN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,ADOLESCENCIA (12-17 AÑOS),3.493340766,-77.118728315,2004-01-15
304418,76109,BUENAVENTURA,VALLE DEL CAUCA,2004,9,1,345850,MUJER,,SIN INFORMACIÓN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,ADOLESCENCIA (12-17 AÑOS),3.493340766,-77.118728315,2004-09-01
304419,76109,BUENAVENTURA,VALLE DEL CAUCA,2005,2,1,345851,HOMBRE,,SIN INFORMACIÓN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,ADOLESCENCIA (12-17 AÑOS),3.493340766,-77.118728315,2005-02-01
304420,76109,BUENAVENTURA,VALLE DEL CAUCA,2005,9,1,345852,HOMBRE,,SIN INFORMACIÓN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,ADOLESCENCIA (12-17 AÑOS),3.493340766,-77.118728315,2005-09-01
304422,76109,BUENAVENTURA,VALLE DEL CAUCA,2006,1,1,345854,HOMBRE,,SIN INFORMACIÓN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,ADOLESCENCIA (12-17 AÑOS),3.493340766,-77.118728315,2006-01-01
304423,76109,BUENAVENTURA,VALLE DEL CAUCA,2006,1,31,345855,HOMBRE,,SIN INFORMACIÓN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,ADOLESCENCIA (12-17 AÑOS),3.493340766,-77.118728315,2006-01-31
304423,76109,BUENAVENTURA,VALLE DEL CAUCA,2006,1,31,345856,HOMBRE,"NEGRO(A), MULATO(A), AFRODESCENDIENTE, AFROCOLOMBIANO(A)",SIN INFORMACIÓN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,ADOLESCENCIA (12-17 AÑOS),3.493340766,-77.118728315,2006-01-31
304425,76109,BUENAVENTURA,VALLE DEL CAUCA,2006,2,1,345857,HOMBRE,,SIN INFORMACIÓN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,ADOLESCENCIA (12-17 AÑOS),3.493340766,-77.118728315,2006-02-01
304426,76109,BUENAVENTURA,VALLE DEL CAUCA,2006,2,15,345858,HOMBRE,,SIN INFORMACIÓN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,ADOLESCENCIA (12-17 AÑOS),3.493340766,-77.118728315,2006-02-15
304427,76109,BUENAVENTURA,VALLE DEL CAUCA,2006,9,6,345859,MUJER,,SIN INFORMACIÓN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,ADOLESCENCIA (12-17 AÑOS),3.493340766,-77.118728315,2006-09-06
304427,76109,BUENAVENTURA,VALLE DEL CAUCA,2006,9,6,345860,MUJER,,SIN INFORMACIÓN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,ADOLESCENCIA (12-17 AÑOS),3.493340766,-77.118728315,2006-09-06
304429,76109,BUENAVENTURA,VALLE DEL CAUCA,2006,12,1,345861,HOMBRE,,SIN INFORMACIÓN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,ADOLESCENCIA (12-17 AÑOS),3.493340766,-77.118728315,2006-12-01
304430,76109,BUENAVENTURA,VALLE DEL CAUCA,2007,2,11,345862,HOMBRE,,SIN INFORMACIÓN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,ADOLESCENCIA (12-17 AÑOS),3.493340766,-77.118728315,2007-02-11
304431,76109,BUENAVENTURA,VALLE DEL CAUCA,2007,2,13,345863,HOMBRE,,SIN INFORMACIÓN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,ADOLESCENCIA (12-17 AÑOS),3.493340766,-77.118728315,2007-02-13
304431,76109,BUENAVENTURA,VALLE DEL CAUCA,2007,2,13,345864,HOMBRE,,SIN INFORMACIÓN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,ADOLESCENCIA (12-17 AÑOS),3.493340766,-77.118728315,2007-02-13
304434,76109,BUENAVENTURA,VALLE DEL CAUCA,2007,3,2,345866,HOMBRE,,SIN INFORMACIÓN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,ADOLESCENCIA (12-17 AÑOS),3.493340766,-77.118728315,2007-03-02
304434,76109,BUENAVENTURA,VALLE DEL CAUCA,2007,3,2,345867,HOMBRE,,SIN INFORMACIÓN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,ADOLESCENCIA (12-17 AÑOS),3.493340766,-77.118728315,2007-03-02
304436,76109,BUENAVENTURA,VALLE DEL CAUCA,2007,4,1,345868,HOMBRE,,SIN INFORMACIÓN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,ADOLESCENCIA (12-17 AÑOS),3.493340766,-77.118728315,2007-04-01
304437,76109,BUENAVENTURA,VALLE DEL CAUCA,2007,4,3,345869,HOMBRE,,SIN INFORMACIÓN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,ADOLESCENCIA (12-17 AÑOS),3.493340766,-77.118728315,2007-04-03
304438,76109,BUENAVENTURA,VALLE DEL CAUCA,2007,5,28,345870,HOMBRE,,SIN INFORMACIÓN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,ADOLESCENCIA (12-17 AÑOS),3.493340766,-77.118728315,2007-05-28
304439,76109,BUENAVENTURA,VALLE DEL CAUCA,2007,6,1,345871,HOMBRE,,SIN INFORMACIÓN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,ADOLESCENCIA (12-17 AÑOS),3.493340766,-77.118728315,2007-06-01
304440,76109,BUENAVENTURA,VALLE DEL CAUCA,2008,1,1,345872,MUJER,,SIN INFORMACIÓN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,ADOLESCENCIA (12-17 AÑOS),3.493340766,-77.118728315,2008-01-01
304441,76109,BUENAVENTURA,VALLE DEL CAUCA,2008,3,1,345873,HOMBRE,,SIN INFORMACIÓN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,ADOLESCENCIA (12-17 AÑOS),3.493340766,-77.118728315,2008-03-01
304442,76109,BUENAVENTURA,VALLE DEL CAUCA,2008,5,1,345874,HOMBRE,,SIN INFORMACIÓN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,ADOLESCENCIA (12-17 AÑOS),3.493340766,-77.118728315,2008-05-01
304444,76109,BUENAVENTURA,VALLE DEL CAUCA,2011,6,20,345876,HOMBRE,,SIN INFORMACIÓN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,ADOLESCENCIA (12-17 AÑOS),3.493340766,-77.118728315,2011-06-20
304445,76109,BUENAVENTURA,VALLE DEL CAUCA,2011,8,3,345877,HOMBRE,,SIN INFORMACIÓN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,ADOLESCENCIA (12-17 AÑOS),3.493340766,-77.118728315,2011-08-03
304447,76109,BUENAVENTURA,VALLE DEL CAUCA,2007,9,1,345879,HOMBRE,,SIN INFORMACIÓN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,ADOLESCENCIA (12-17 AÑOS),3.493340766,-77.118728315,2007-09-01
304451,76109,BUENAVENTURA,VALLE DEL CAUCA,2014,9,17,345883,HOMBRE,"NEGRO(A), MULATO(A), AFRODESCENDIENTE, AFROCOLOMBIANO(A)",SIN INFORMACIÓN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,ADOLESCENCIA (12-17 AÑOS),3.493340766,-77.118728315,2014-09-17
304485,76100,BOLIVAR,VALLE DEL CAUCA,2007,6,25,345917,HOMBRE,,SIN INFORMACIÓN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,ADOLESCENCIA (12-17 AÑOS),4.393118861,-76.349820385,2007-06-25
304492,76041,ANSERMANUEVO,VALLE DEL CAUCA,2003,4,5,345924,HOMBRE,,SIN INFORMACIÓN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,ADOLESCENCIA (12-17 AÑOS),4.795927292,-76.029630488,2003-04-05
304493,76036,ANDALUCIA,VALLE DEL CAUCA,2003,6,27,345925,MUJER,,SIN INFORMACIÓN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,ADOLESCENCIA (12-17 AÑOS),4.153314228,-76.160633411,2003-06-27
304497,76001,SANTIAGO DE CALI,VALLE DEL CAUCA,2005,11,1,345929,HOMBRE,,SIN INFORMACIÓN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,ADOLESCENCIA (12-17 AÑOS),3.399043723,-76.576492589,2005-11-01
304505,76001,SANTIAGO DE CALI,VALLE DEL CAUCA,2000,9,8,345937,HOMBRE,,SIN INFORMACIÓN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,ADOLESCENCIA (12-17 AÑOS),3.399043723,-76.576492589,2000-09-08
304506,76001,SANTIAGO DE CALI,VALLE DEL CAUCA,2001,1,1,345938,MUJER,,SIN INFORMACIÓN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,ADOLESCENCIA (12-17 AÑOS),3.399043723,-76.576492589,2001-01-01
304507,76001,SANTIAGO DE CALI,VALLE DEL CAUCA,2001,7,13,345939,HOMBRE,,SIN INFORMACIÓN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,ADOLESCENCIA (12-17 AÑOS),3.399043723,-76.576492589,2001-07-13
304508,76001,SANTIAGO DE CALI,VALLE DEL CAUCA,2001,11,16,345940,HOMBRE,,SIN INFORMACIÓN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,ADOLESCENCIA (12-17 AÑOS),3.399043723,-76.576492589,2001-11-16
304509,76001,SANTIAGO DE CALI,VALLE DEL CAUCA,2002,5,20,345941,HOMBRE,,SIN INFORMACIÓN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,ADOLESCENCIA (12-17 AÑOS),3.399043723,-76.576492589,2002-05-20
304510,76001,SANTIAGO DE CALI,VALLE DEL CAUCA,2002,6,4,345942,HOMBRE,,SIN INFORMACIÓN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,ADOLESCENCIA (12-17 AÑOS),3.399043723,-76.576492589,2002-06-04
304511,76001,SANTIAGO DE CALI,VALLE DEL CAUCA,2003,3,28,345943,HOMBRE,,SIN INFORMACIÓN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,ADOLESCENCIA (12-17 AÑOS),3.399043723,-76.576492589,2003-03-28
304512,76001,SANTIAGO DE CALI,VALLE DEL CAUCA,2003,4,3,345944,HOMBRE,,SIN INFORMACIÓN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,ADOLESCENCIA (12-17 AÑOS),3.399043723,-76.576492589,2003-04-03
304513,76001,SANTIAGO DE CALI,VALLE DEL CAUCA,2003,6,27,345945,MUJER,,SIN INFORMACIÓN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,ADOLESCENCIA (12-17 AÑOS),3.399043723,-76.576492589,2003-06-27
304514,76001,SANTIAGO DE CALI,VALLE DEL CAUCA,2003,7,9,345946,HOMBRE,,SIN INFORMACIÓN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,ADOLESCENCIA (12-17 AÑOS),3.399043723,-76.576492589,2003-07-09
304515,76001,SANTIAGO DE CALI,VALLE DEL CAUCA,2003,10,6,345947,HOMBRE,,SIN INFORMACIÓN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,ADOLESCENCIA (12-17 AÑOS),3.399043723,-76.576492589,2003-10-06
304516,76001,SANTIAGO DE CALI,VALLE DEL CAUCA,2003,10,14,345948,HOMBRE,,SIN INFORMACIÓN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,ADOLESCENCIA (12-17 AÑOS),3.399043723,-76.576492589,2003-10-14
304517,76001,SANTIAGO DE CALI,VALLE DEL CAUCA,2003,10,21,345949,HOMBRE,,SIN INFORMACIÓN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,ADOLESCENCIA (12-17 AÑOS),3.399043723,-76.576492589,2003-10-21
304518,76001,SANTIAGO DE CALI,VALLE DEL CAUCA,2004,2,24,345950,HOMBRE,,SIN INFORMACIÓN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,ADOLESCENCIA (12-17 AÑOS),3.399043723,-76.576492589,2004-02-24
304519,76001,SANTIAGO DE CALI,VALLE DEL CAUCA,2005,12,1,345951,HOMBRE,,SIN INFORMACIÓN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,ADOLESCENCIA (12-17 AÑOS),3.399043723,-76.576492589,2005-12-01
304520,76001,SANTIAGO DE CALI,VALLE DEL CAUCA,2006,1,1,345953,HOMBRE,,SIN INFORMACIÓN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,ADOLESCENCIA (12-17 AÑOS),3.399043723,-76.576492589,2006-01-01
304522,76001,SANTIAGO DE CALI,VALLE DEL CAUCA,2006,9,6,345954,MUJER,,SIN INFORMACIÓN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,ADOLESCENCIA (12-17 AÑOS),3.399043723,-76.576492589,2006-09-06
304523,76001,SANTIAGO DE CALI,VALLE DEL CAUCA,2006,10,26,345955,MUJER,,SIN INFORMACIÓN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,ADOLESCENCIA (12-17 AÑOS),3.399043723,-76.576492589,2006-10-26
304524,76001,SANTIAGO DE CALI,VALLE DEL CAUCA,2006,12,26,345956,HOMBRE,,SIN INFORMACIÓN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,ADOLESCENCIA (12-17 AÑOS),3.399043723,-76.576492589,2006-12-26
304525,76001,SANTIAGO DE CALI,VALLE DEL CAUCA,2006,12,26,345957,HOMBRE,,SIN INFORMACIÓN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,ADOLESCENCIA (12-17 AÑOS),3.399043723,-76.576492589,2006-12-26
304526,76001,SANTIAGO DE CALI,VALLE DEL CAUCA,2007,1,22,345958,HOMBRE,,SIN INFORMACIÓN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,ADOLESCENCIA (12-17 AÑOS),3.399043723,-76.576492589,2007-01-22
304526,76001,SANTIAGO DE CALI,VALLE DEL CAUCA,2007,1,22,345959,HOMBRE,,SIN INFORMACIÓN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,ADOLESCENCIA (12-17 AÑOS),3.399043723,-76.576492589,2007-01-22
304526,76001,SANTIAGO DE CALI,VALLE DEL CAUCA,2007,1,22,345961,HOMBRE,,SIN INFORMACIÓN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,ADOLESCENCIA (12-17 AÑOS),3.399043723,-76.576492589,2007-01-22
304526,76001,SANTIAGO DE CALI,VALLE DEL CAUCA,2007,1,22,345962,HOMBRE,,SIN INFORMACIÓN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,ADOLESCENCIA (12-17 AÑOS),3.399043723,-76.576492589,2007-01-22
304531,76001,SANTIAGO DE CALI,VALLE DEL CAUCA,2007,10,1,345963,HOMBRE,,SIN INFORMACIÓN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,ADOLESCENCIA (12-17 AÑOS),3.399043723,-76.576492589,2007-10-01
304532,76001,SANTIAGO DE CALI,VALLE DEL CAUCA,2008,1,1,345964,HOMBRE,,SIN INFORMACIÓN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,ADOLESCENCIA (12-17 AÑOS),3.399043723,-76.576492589,2008-01-01
304533,76001,SANTIAGO DE CALI,VALLE DEL CAUCA,2008,1,1,345965,HOMBRE,"NEGRO(A), MULATO(A), AFRODESCENDIENTE, AFROCOLOMBIANO(A)",SIN INFORMACIÓN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,ADOLESCENCIA (12-17 AÑOS),3.399043723,-76.576492589,2008-01-01
304534,76001,SANTIAGO DE CALI,VALLE DEL CAUCA,2008,4,5,345966,HOMBRE,,SIN INFORMACIÓN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,ADOLESCENCIA (12-17 AÑOS),3.399043723,-76.576492589,2008-04-05
304535,76001,SANTIAGO DE CALI,VALLE DEL CAUCA,2009,10,7,345967,HOMBRE,,SIN INFORMACIÓN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,ADOLESCENCIA (12-17 AÑOS),3.399043723,-76.576492589,2009-10-07
304536,76001,SANTIAGO DE CALI,VALLE DEL CAUCA,2010,1,20,345968,HOMBRE,,SIN INFORMACIÓN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,ADOLESCENCIA (12-17 AÑOS),3.399043723,-76.576492589,2010-01-20
304537,76001,SANTIAGO DE CALI,VALLE DEL CAUCA,2010,10,20,345969,HOMBRE,,SIN INFORMACIÓN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,ADOLESCENCIA (12-17 AÑOS),3.399043723,-76.576492589,2010-10-20
304538,76001,SANTIAGO DE CALI,VALLE DEL CAUCA,2011,7,22,345970,MUJER,,SIN INFORMACIÓN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,ADOLESCENCIA (12-17 AÑOS),3.399043723,-76.576492589,2011-07-22
304538,76001,SANTIAGO DE CALI,VALLE DEL CAUCA,2011,7,22,345971,HOMBRE,,SIN INFORMACIÓN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,ADOLESCENCIA (12-17 AÑOS),3.399043723,-76.576492589,2011-07-22
304543,76001,SANTIAGO DE CALI,VALLE DEL CAUCA,2006,6,15,345975,HOMBRE,,SIN INFORMACIÓN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,ADOLESCENCIA (12-17 AÑOS),3.399043723,-76.576492589,2006-06-15
304544,76001,SANTIAGO DE CALI,VALLE DEL CAUCA,2014,1,1,345976,HOMBRE,"NEGRO(A), MULATO(A), AFRODESCENDIENTE, AFROCOLOMBIANO(A)",SIN INFORMACIÓN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,ADOLESCENCIA (12-17 AÑOS),3.399043723,-76.576492589,2014-01-01
304546,76001,SANTIAGO DE CALI,VALLE DEL CAUCA,2008,1,1,345978,MUJER,,SIN INFORMACIÓN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,ADOLESCENCIA (12-17 AÑOS),3.399043723,-76.576492589,2008-01-01
304574,73873,VILLARRICA,TOLIMA,2001,7,10,346006,HOMBRE,,SIN INFORMACIÓN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,ADOLESCENCIA (12-17 AÑOS),3.854384097,-74.618966231,2001-07-10
304575,73873,VILLARRICA,TOLIMA,2001,11,28,346007,HOMBRE,,SIN INFORMACIÓN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,ADOLESCENCIA (12-17 AÑOS),3.854384097,-74.618966231,2001-11-28
304577,73873,VILLARRICA,TOLIMA,2004,10,30,346009,MUJER,,SIN INFORMACIÓN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,ADOLESCENCIA (12-17 AÑOS),3.854384097,-74.618966231,2004-10-30
304581,73870,VILLAHERMOSA,TOLIMA,2004,5,12,346013,MUJER,,SIN INFORMACIÓN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,ADOLESCENCIA (12-17 AÑOS),4.965753461,-75.155929691,2004-05-12
304582,73870,VILLAHERMOSA,TOLIMA,2005,2,3,346014,HOMBRE,,SIN INFORMACIÓN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,ADOLESCENCIA (12-17 AÑOS),4.965753461,-75.155929691,2005-02-03
304583,73870,VILLAHERMOSA,TOLIMA,2006,2,17,346015,MUJER,,SIN INFORMACIÓN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,ADOLESCENCIA (12-17 AÑOS),4.965753461,-75.155929691,2006-02-17
